time,latitude,longitude
1701650737.5311587,42.3622395,-71.072279
1701650737.5373209,42.362228,-71.07228866666667
1701650737.538919,42.3622165,-71.07229816666667
1701650737.5407515,42.362205,-71.07230766666666
1701650737.5431957,42.3621935,-71.072317
1701650737.5449371,42.36218183333333,-71.07232666666667
1701650737.5459597,42.36217033333333,-71.07233633333334
1701650737.5479925,42.36215883333333,-71.07234583333333
1701650737.5496418,42.36214716666667,-71.07235516666667
1701650737.551367,42.36213566666667,-71.0723645
1701650737.552164,42.36212416666667,-71.07237383333333
1701650737.553747,42.3621125,-71.072383
1701650737.555199,42.362100833333336,-71.07239216666666
1701650737.5577695,42.362089166666664,-71.07240116666667
1701650737.5620694,42.3620775,-71.07241
1701650737.5635843,42.36206583333333,-71.07241883333333
1701650737.5651753,42.362054,-71.07242766666667
1701650737.5672486,42.362042333333335,-71.07243616666666
1701650737.5686357,42.3620305,-71.07244466666667
1701650737.575137,42.36201883333333,-71.072453
1701650737.5793667,42.362007,-71.07246133333334
1701650737.5813913,42.36199516666667,-71.07246966666666
1701650737.5834312,42.3619835,-71.07247766666667
1701650737.5860448,42.36197166666667,-71.07248566666667
1701650737.5880785,42.361959666666664,-71.07249366666667
1701650737.5911717,42.36194783333333,-71.0725015
1701650737.5928864,42.361936,-71.07250933333333
1701650737.600286,42.361924,-71.07251666666667
1701650737.6026025,42.36191216666667,-71.07252433333333
1701650737.6039364,42.361900166666665,-71.07253166666666
1701650737.6073964,42.36188833333333,-71.072539
1701650737.6083398,42.361876333333335,-71.07254616666667
1701650737.6100187,42.3618645,-71.072553
1701650737.6125822,42.361852666666664,-71.07256
1701650737.6137896,42.361840666666666,-71.07256683333334
1701650737.6151009,42.36182866666667,-71.0725735
1701650737.616585,42.361816833333336,-71.07258016666667
1701650737.618894,42.36180483333333,-71.0725865
1701650737.6199033,42.36179283333333,-71.07259283333333
1701650737.6210895,42.361781,-71.072599
1701650737.6224515,42.361769,-71.072605
1701650737.629592,42.361757,-71.072611
1701650737.6310115,42.361745166666665,-71.07261666666666
1701650737.6383162,42.36173316666667,-71.07262216666666
1701650737.639424,42.36172116666667,-71.0726275
1701650737.640829,42.36170933333333,-71.07263283333333
1701650737.643154,42.36169733333333,-71.072638
1701650737.64438,42.3616855,-71.072643
1701650737.6505368,42.3616735,-71.07264783333333
1701650737.6518893,42.36166166666667,-71.07265266666667
1701650737.6556857,42.361649666666665,-71.07265733333334
1701650737.6588516,42.36163783333333,-71.07266183333333
1701650737.6607003,42.361625833333335,-71.0726665
1701650737.6619213,42.361614,-71.07267083333333
1701650737.6671886,42.361602166666664,-71.07267516666667
1701650737.668592,42.36159033333333,-71.07267916666666
1701650737.6705837,42.361578333333334,-71.07268316666666
1701650737.6726177,42.3615665,-71.072687
1701650737.6740594,42.36155466666666,-71.07269083333334
1701650737.6762202,42.361542666666665,-71.07269433333333
1701650737.6776366,42.36153066666667,-71.07269783333334
1701650737.6791673,42.361518833333335,-71.07270116666666
1701650737.680722,42.36150683333334,-71.07270433333333
1701650737.6869814,42.361495166666664,-71.0727075
1701650737.6897125,42.36148333333333,-71.0727105
1701650737.692065,42.361471333333334,-71.07271333333334
1701650737.6920667,42.3614595,-71.07271633333333
1701650737.6932404,42.3614475,-71.07271916666667
1701650737.6943119,42.361436,-71.07272216666667
1701650737.695361,42.3614245,-71.07272416666666
1701650737.697713,42.361413,-71.072727
1701650737.69973,42.361401666666666,-71.07273
1701650737.7014182,42.36139033333333,-71.0727315
1701650737.7029896,42.36137933333333,-71.07273333333333
1701650737.7045808,42.36136833333333,-71.07273483333333
1701650737.7100127,42.361355333333336,-71.07273616666667
1701650737.7156441,42.361342,-71.07273716666667
1701650737.716918,42.361327,-71.072739
1701650737.7181897,42.361313833333334,-71.07274083333333
1701650737.7219856,42.361301166666664,-71.072742
1701650737.7259614,42.361289,-71.07274333333334
1701650737.7272084,42.36127666666667,-71.07274366666667
1701650737.7282488,42.36126516666667,-71.07274416666667
1701650737.7300932,42.36125333333333,-71.07274416666667
1701650737.7463026,42.36124233333334,-71.072745
1701650737.7463045,42.361230666666664,-71.07274516666666
1701650737.746306,42.361219,-71.0727485
1701650737.7463076,42.361207666666665,-71.07274966666667
1701650737.746309,42.36119633333333,-71.07275
1701650737.7463105,42.361184333333334,-71.0727505
1701650737.746312,42.361172333333336,-71.07275166666666
1701650737.753234,42.3611595,-71.0727525
1701650737.75324,42.361147333333335,-71.07275316666667
1701650737.7532418,42.36113483333333,-71.07275333333334
1701650737.7532434,42.361122,-71.07275316666667
1701650737.7615693,42.36110883333333,-71.0727535
1701650737.7615707,42.3610965,-71.07275316666667
1701650737.7711287,42.361084,-71.072753
1701650737.7711303,42.3610715,-71.0727525
1701650737.7736237,42.361059,-71.07275183333333
1701650737.7749863,42.36104666666667,-71.07275083333333
1701650737.7765613,42.3610345,-71.07274933333333
1701650737.7778487,42.36102233333333,-71.0727475
1701650737.7790112,42.36101016666667,-71.0727455
1701650737.7859254,42.36099816666667,-71.07274333333334
1701650737.7877927,42.360986,-71.07274083333333
1701650737.7894683,42.360974,-71.072738
1701650737.7912014,42.36096233333333,-71.07273516666666
1701650737.7927356,42.360950333333335,-71.072732
1701650737.794076,42.3609385,-71.0727285
1701650737.8077528,42.360926666666664,-71.07272516666667
1701650737.8092475,42.360914666666666,-71.0727215
1701650737.8102915,42.360903,-71.0727175
1701650737.8114402,42.360891333333335,-71.07271316666667
1701650737.812324,42.360879833333335,-71.0727085
1701650737.8134804,42.360868333333336,-71.07270366666667
1701650737.8145597,42.360857,-71.072699
1701650737.8158247,42.360845833333336,-71.0726935
1701650737.816706,42.36083466666667,-71.072688
1701650737.817929,42.36082366666667,-71.072682
1701650737.8187993,42.360812833333334,-71.07267566666667
1701650737.820031,42.360802166666666,-71.07266916666667
1701650737.821305,42.3607915,-71.07266233333333
1701650737.822176,42.36078116666667,-71.07265533333333
1701650737.8235795,42.36077066666667,-71.07264833333333
1701650737.8268814,42.36076,-71.07264133333334
1701650737.8336976,42.36074933333333,-71.07263416666666
1701650737.8353279,42.360738833333336,-71.0726265
1701650737.8362758,42.3607285,-71.07261866666667
1701650737.8389719,42.36071833333333,-71.07261066666666
1701650737.8399708,42.360707833333336,-71.07260266666667
1701650737.8409398,42.36069766666667,-71.07259466666666
1701650737.8461776,42.360687166666665,-71.07258666666667
1701650737.847583,42.36067666666667,-71.07257883333334
1701650737.849077,42.3606665,-71.0725705
1701650737.8519466,42.360656166666665,-71.07256233333334
1701650737.854134,42.36064566666667,-71.07255416666666
1701650737.85631,42.360635333333335,-71.072546
1701650737.8615353,42.36062483333333,-71.07253783333333
1701650737.8637404,42.360614166666664,-71.07253
1701650737.8659708,42.36060366666667,-71.072522
1701650737.8688958,42.36059316666667,-71.07251416666666
1701650737.8720026,42.36058283333333,-71.07250616666667
1701650737.873377,42.360572166666664,-71.0724985
1701650737.8746421,42.360561833333335,-71.07249066666667
1701650737.8746457,42.36055116666667,-71.07248283333334
1701650737.8764505,42.36054083333333,-71.07247533333333
1701650737.882816,42.36053016666666,-71.07246766666667
1701650737.88902,42.36051966666667,-71.07246
1701650737.8914475,42.36050933333333,-71.07245216666666
1701650737.9012542,42.360488833333335,-71.07243766666667
1701650737.9012558,42.36046783333333,-71.07242383333333
1701650737.9012575,42.360457333333336,-71.07241683333334
1701650737.9093874,42.36044666666667,-71.07240983333334
1701650737.9093888,42.360436166666666,-71.072403
1701650737.9093904,42.3604255,-71.0723965
1701650737.9122474,42.36041483333333,-71.07238983333333
1701650737.912249,42.36040416666667,-71.0723835
1701650737.9145403,42.3603935,-71.07237716666667
1701650737.9167576,42.360383,-71.07237083333334
1701650737.9186773,42.360372166666664,-71.0723645
1701650737.9212132,42.3603615,-71.0723585
1701650737.9236734,42.360350833333335,-71.0723525
1701650737.9290333,42.36034,-71.0723465
1701650737.9600525,42.36032933333333,-71.07234066666666
1701650737.960055,42.3603185,-71.07233483333333
1701650737.9600568,42.360307666666664,-71.072329
1701650737.960059,42.36029683333334,-71.0723235
1701650737.9600606,42.360285833333336,-71.072318
1701650737.9600623,42.360275,-71.0723125
1701650737.9600644,42.360264,-71.07230716666666
1701650737.960066,42.360252833333334,-71.072302
1701650737.960068,42.36024166666667,-71.072297
1701650737.9600694,42.360230333333334,-71.072292
1701650737.960071,42.360219,-71.07228733333334
1701650737.9600725,42.36020766666667,-71.07228266666667
1701650737.9600744,42.360196,-71.07227816666666
1701650737.9698675,42.36018466666667,-71.07227366666666
1701650737.9698694,42.360173,-71.07226983333334
1701650737.9768715,42.3601615,-71.07226583333333
1701650737.9768732,42.36014983333333,-71.07226183333333
1701650737.9768744,42.360138166666665,-71.07225816666667
1701650737.9768755,42.3601265,-71.07225466666667
1701650737.9768772,42.36011466666667,-71.07225133333333
1701650737.9818084,42.360103,-71.0722485
1701650737.9818099,42.36009116666666,-71.07224566666666
1701650737.9818113,42.36007933333333,-71.07224283333333
1701650737.9854748,42.3600675,-71.07224016666666
1701650737.992704,42.36005566666667,-71.07223783333333
1701650737.9950795,42.360044,-71.07223566666667
1701650737.998537,42.360032,-71.07223333333333
1701650738.0017865,42.360020166666665,-71.07223116666667
1701650738.0038373,42.36000833333333,-71.07222933333334
1701650738.0071025,42.35999666666667,-71.0722275
1701650738.008082,42.359984833333336,-71.072226
1701650738.009902,42.35997316666667,-71.0722245
1701650738.0117712,42.3599615,-71.0722235
1701650738.015702,42.35994983333333,-71.07222266666666
1701650738.0190766,42.359938166666666,-71.07222166666666
1701650738.0190785,42.35992666666667,-71.072221
1701650738.0241153,42.359915,-71.07222033333333
1701650738.0269673,42.3599035,-71.07221983333334
1701650738.0283716,42.359891833333336,-71.07221966666667
1701650738.0386255,42.35988033333334,-71.07221933333334
1701650738.0397444,42.35986883333333,-71.07221933333334
1701650738.0412993,42.35985733333333,-71.07221933333334
1701650738.0421138,42.359846,-71.07221966666667
1701650738.044167,42.3598345,-71.07221983333334
1701650738.0459707,42.35982333333333,-71.07222033333333
1701650738.0472531,42.359812,-71.07222083333333
1701650738.0496001,42.359800666666665,-71.0722215
1701650738.0512855,42.3597895,-71.07222233333333
1701650738.053186,42.35977833333333,-71.07222316666666
1701650738.0548015,42.359767166666664,-71.07222416666667
1701650738.0562687,42.359756,-71.07222516666667
1701650738.0627782,42.35974483333333,-71.0722265
1701650738.065313,42.35973366666666,-71.07222816666666
1701650738.0664794,42.35972266666667,-71.0722295
1701650738.0710008,42.35971166666667,-71.07223116666667
1701650738.0739,42.359700833333335,-71.07223266666666
1701650738.0746462,42.359689833333334,-71.07223433333333
1701650738.0791924,42.359679,-71.07223616666667
1701650738.0803986,42.359668166666665,-71.072238
1701650738.0824947,42.35965733333333,-71.07223983333333
1701650738.083878,42.35964666666667,-71.07224166666667
1701650738.0856316,42.359636,-71.07224333333333
1701650738.0869765,42.35962516666667,-71.0722455
1701650738.08891,42.3596145,-71.07224733333334
1701650738.0936117,42.35960383333333,-71.07224916666667
1701650738.0953634,42.35959316666667,-71.0722515
1701650738.0968902,42.3595825,-71.0722535
1701650738.098639,42.359571833333334,-71.07225566666666
1701650738.1000304,42.35956133333333,-71.07225766666667
1701650738.1016827,42.35955083333333,-71.07226016666667
1701650738.1044328,42.3595405,-71.07226233333333
1701650738.105802,42.35953,-71.07226466666667
1701650738.1090977,42.3595195,-71.072267
1701650738.110271,42.359509,-71.07226933333334
1701650738.1128628,42.35949866666667,-71.07227166666667
1701650738.11376,42.35948833333333,-71.072274
1701650738.115061,42.359478,-71.07227633333333
1701650738.1164708,42.35946766666667,-71.07227866666666
1701650738.120348,42.35945733333333,-71.07228116666667
1701650738.1261473,42.35944716666667,-71.0722835
1701650738.127444,42.359437,-71.07228583333334
1701650738.1319618,42.35942683333333,-71.07228833333333
1701650738.134718,42.3594165,-71.07229066666666
1701650738.1380153,42.3594065,-71.07229316666667
1701650738.1459439,42.359396333333336,-71.0722955
1701650738.1537824,42.35938633333333,-71.07229783333334
1701650738.1561263,42.35937633333333,-71.07230033333333
1701650738.1585991,42.359366333333334,-71.07230266666667
1701650738.159792,42.35935633333333,-71.07230516666667
1701650738.16081,42.3593465,-71.0723075
1701650738.1618545,42.35933683333333,-71.07231
1701650738.1638746,42.35932716666667,-71.07231233333333
1701650738.1655297,42.3593175,-71.07231483333334
1701650738.166668,42.359308,-71.07231733333333
1701650738.168752,42.359298333333335,-71.07231983333334
1701650738.1703537,42.35928883333333,-71.07232233333333
1701650738.171692,42.35927933333333,-71.07232483333334
1701650738.1732085,42.35927,-71.07232733333333
1701650738.1781824,42.359260666666664,-71.07232983333333
1701650738.1796181,42.35925133333333,-71.07233233333334
1701650738.1811216,42.35924216666667,-71.072335
1701650738.1829932,42.35923283333333,-71.0723375
1701650738.1842704,42.359223666666665,-71.07234
1701650738.186221,42.3592145,-71.0723425
1701650738.1879587,42.359205333333335,-71.07234483333333
1701650738.1912305,42.35919633333334,-71.07234733333334
1701650738.1926918,42.35918733333333,-71.07234983333333
1701650738.202059,42.35917833333333,-71.07235233333333
1701650738.203474,42.359169333333334,-71.07235466666667
1701650738.2047157,42.359160333333335,-71.07235716666666
1701650738.2067175,42.3591515,-71.07235966666667
1701650738.209389,42.35914266666666,-71.07236216666666
1701650738.2111406,42.359133666666665,-71.0723645
1701650738.213395,42.359125,-71.072367
1701650738.2150238,42.35911616666667,-71.0723695
1701650738.2169337,42.3591075,-71.07237166666667
1701650738.221804,42.35909866666667,-71.07237416666666
1701650738.2226207,42.35909,-71.07237666666667
1701650738.223734,42.359081333333336,-71.07237916666666
1701650738.2246096,42.35907266666667,-71.0723815
1701650738.226104,42.35906416666667,-71.072384
1701650738.2301059,42.3590555,-71.07238633333333
1701650738.2331262,42.359047,-71.07238883333333
1701650738.23313,42.35903833333333,-71.07239133333333
1701650738.2347925,42.359029666666665,-71.07239383333334
1701650738.2361398,42.359021166666665,-71.07239633333333
1701650738.2379336,42.359012666666665,-71.07239866666667
1701650738.2399266,42.359004,-71.07240133333333
1701650738.2484043,42.35899533333333,-71.07240383333334
1701650738.2489867,42.35898683333333,-71.07240633333333
1701650738.250989,42.35897816666667,-71.07240883333333
1701650738.2535625,42.3589695,-71.07241116666667
1701650738.2562933,42.358961,-71.07241366666666
1701650738.2572446,42.358952333333335,-71.07241616666667
1701650738.2585244,42.358943833333335,-71.0724185
1701650738.2594767,42.35893516666667,-71.072421
1701650738.2644897,42.35892666666667,-71.0724235
1701650738.266826,42.35891816666667,-71.07242583333333
1701650738.274048,42.35890966666667,-71.07242816666667
1701650738.2749462,42.35890116666667,-71.07243066666666
1701650738.2825072,42.35889266666667,-71.072433
1701650738.284907,42.35888416666667,-71.07243566666666
1701650738.2872837,42.35887566666667,-71.072438
1701650738.288774,42.358867333333336,-71.07244033333333
1701650738.2905235,42.358859,-71.07244283333333
1701650738.2919235,42.3588505,-71.07244516666667
1701650738.29793,42.358842333333335,-71.07244766666666
1701650738.3006957,42.358833833333335,-71.07245016666667
1701650738.3016534,42.3588255,-71.0724525
1701650738.3029377,42.358817333333334,-71.072455
1701650738.304375,42.358809,-71.07245733333333
1701650738.3063502,42.35880066666667,-71.07245966666666
1701650738.3078516,42.3587925,-71.07246183333334
1701650738.3088078,42.35878433333333,-71.07246416666666
1701650738.310849,42.358776,-71.07246633333334
1701650738.3148613,42.35876783333333,-71.0724685
1701650738.3160446,42.358759666666664,-71.07247083333333
1701650738.3172004,42.3587515,-71.07247283333334
1701650738.3205059,42.3587435,-71.07247516666666
1701650738.321172,42.35873566666667,-71.072477
1701650738.3225138,42.35872783333333,-71.07247916666667
1701650738.3235881,42.358720166666664,-71.072481
1701650738.3257616,42.35871266666667,-71.072483
1701650738.3326004,42.35870533333333,-71.07248516666667
1701650738.3374774,42.35869816666667,-71.072487
1701650738.338767,42.358691,-71.072489
1701650738.3401704,42.358684,-71.07249083333333
1701650738.3413663,42.358677166666666,-71.07249266666666
1701650738.342967,42.3586705,-71.07249433333334
1701650738.344534,42.35866383333333,-71.07249616666667
1701650738.3465798,42.35865733333333,-71.072498
1701650738.348247,42.358650833333336,-71.07249966666667
1701650738.3528259,42.35864433333333,-71.0725015
1701650738.3539736,42.358638,-71.07250316666666
1701650738.3565102,42.35863166666667,-71.07250483333333
1701650738.3572202,42.3586255,-71.0725065
1701650738.3586113,42.358619166666664,-71.07250833333333
1701650738.3606367,42.358613,-71.07251
1701650738.3660457,42.35860666666667,-71.07251166666667
1701650738.3679864,42.3586005,-71.07251333333333
1701650738.3687103,42.358594333333336,-71.07251516666666
1701650738.3711936,42.358588166666664,-71.07251666666667
1701650738.3721423,42.358582,-71.07251833333333
1701650738.3733816,42.35857583333333,-71.07252016666666
1701650738.3743072,42.358569833333334,-71.07252183333334
1701650738.3752122,42.35856366666667,-71.0725235
1701650738.377658,42.35855766666667,-71.07252516666667
1701650738.3812237,42.3585515,-71.07252683333333
1701650738.3828638,42.3585455,-71.0725285
1701650738.3847456,42.3585395,-71.07253016666667
1701650738.3863952,42.3585335,-71.07253183333333
1701650738.3877466,42.3585275,-71.0725335
1701650738.4334319,42.3585215,-71.072535
1701650738.4334338,42.3585155,-71.07253666666666
1701650738.4334352,42.35850933333333,-71.07253833333333
1701650738.4334366,42.35850333333333,-71.07254
1701650738.433438,42.35849733333333,-71.07254166666667
1701650738.4334395,42.35849133333333,-71.0725435
1701650738.433441,42.35848516666667,-71.07254516666667
1701650738.433442,42.35847916666667,-71.07254683333333
1701650738.4334435,42.358473,-71.0725485
1701650738.433445,42.358467,-71.07255016666667
1701650738.4334464,42.358460666666666,-71.07255166666667
1701650738.4334478,42.35845466666667,-71.07255333333333
1701650738.4334493,42.3584485,-71.072555
1701650738.4334507,42.3584425,-71.07255666666667
1701650738.4334521,42.35843633333333,-71.0725585
1701650738.4407127,42.358430166666665,-71.07256016666666
1701650738.4407144,42.358424,-71.07256183333334
1701650738.4407156,42.358417833333334,-71.0725635
1701650738.440717,42.358411833333335,-71.07256533333333
1701650738.4452665,42.35840566666667,-71.072567
1701650738.4452696,42.3583995,-71.07256883333334
1701650738.445271,42.358393166666666,-71.0725705
1701650738.4531336,42.358387,-71.07257233333333
1701650738.4559832,42.358380833333335,-71.07257416666667
1701650738.455985,42.35837466666667,-71.07257583333333
1701650738.458473,42.3583685,-71.07257766666666
1701650738.4602857,42.35836233333333,-71.07257933333334
1701650738.4602892,42.358356,-71.07258116666667
1701650738.4629154,42.35835,-71.07258283333333
1701650738.4676428,42.35834366666667,-71.07258466666667
1701650738.4689298,42.3583375,-71.0725865
1701650738.4708397,42.35833133333333,-71.07258816666666
1701650738.4733775,42.35832516666667,-71.07259033333334
1701650738.4763544,42.35831916666667,-71.072592
1701650738.4776065,42.358313,-71.07259383333333
1701650738.4787586,42.358307,-71.0725955
1701650738.4804337,42.35830083333333,-71.07259716666667
1701650738.4817033,42.35829483333333,-71.072599
1701650738.4858148,42.35828883333333,-71.07260066666667
1701650738.4875178,42.35828266666667,-71.07260233333334
1701650738.4882464,42.35827666666667,-71.07260416666666
1701650738.492194,42.3582705,-71.07260583333333
1701650738.4932415,42.35826433333333,-71.07260766666667
1701650738.4954178,42.358258,-71.0726095
1701650738.498287,42.35825166666667,-71.07261133333333
1701650738.499841,42.358245333333336,-71.07261316666667
1701650738.5009665,42.35823883333333,-71.072615
1701650738.5024354,42.35823233333333,-71.07261683333333
1701650738.503761,42.35822566666667,-71.072619
1701650738.5054862,42.358219,-71.07262066666667
1701650738.5117314,42.35821216666667,-71.07262266666666
1701650738.5135942,42.35820533333333,-71.0726245
1701650738.5150099,42.358198333333334,-71.07262666666666
1701650738.5197182,42.35819133333333,-71.07262866666666
1701650738.5216064,42.35818416666667,-71.07263083333333
1701650738.5230026,42.35817683333333,-71.07263283333333
1701650738.5242448,42.3581695,-71.072635
1701650738.5285783,42.358162166666666,-71.07263733333333
1701650738.5311306,42.3581545,-71.0726395
1701650738.5388017,42.358146833333336,-71.0726415
1701650738.5413115,42.35813916666667,-71.07264383333333
1701650738.5423973,42.35813133333333,-71.07264616666667
1701650738.552349,42.35812333333333,-71.0726485
1701650738.5537963,42.358115166666664,-71.07265083333333
1701650738.5557601,42.358107,-71.07265316666667
1701650738.5579922,42.35809883333334,-71.07265566666666
1701650738.5606675,42.35809033333334,-71.072658
1701650738.5631108,42.35808183333333,-71.0726605
1701650738.566177,42.35807333333333,-71.072663
1701650738.5712936,42.3580645,-71.07266533333333
1701650738.5733778,42.35805583333333,-71.07266783333333
1701650738.5749907,42.35804683333333,-71.07267033333333
1701650738.5773892,42.358038,-71.072673
1701650738.5795174,42.358029,-71.0726755
1701650738.584184,42.35801983333333,-71.07267816666666
1701650738.5867262,42.358010666666665,-71.07268083333334
1701650738.587423,42.3580015,-71.0726835
1701650738.5889843,42.357992333333335,-71.07268616666667
1701650738.5899878,42.357983,-71.07268866666666
1701650738.590914,42.357973666666666,-71.0726915
1701650738.5925446,42.357964333333335,-71.07269416666666
1701650738.5946493,42.357955,-71.07269683333334
1701650738.6003323,42.3579455,-71.07269966666667
1701650738.602274,42.35793616666667,-71.07270233333334
1701650738.6039903,42.357926666666664,-71.07270516666667
1701650738.6076312,42.35791716666667,-71.072708
1701650738.612823,42.35790766666667,-71.07271083333333
1701650738.6152215,42.357898166666665,-71.07271366666667
1701650738.617177,42.3578885,-71.0727165
1701650738.620408,42.357879,-71.07271933333334
1701650738.6216316,42.35786933333333,-71.07272233333333
1701650738.6238697,42.35785966666667,-71.07272533333334
1701650738.6303978,42.357850166666665,-71.07272833333333
1701650738.632095,42.3578405,-71.07273133333334
1701650738.63388,42.35783083333333,-71.0727345
1701650738.6350424,42.35782116666667,-71.07273766666667
1701650738.6365724,42.3578115,-71.07274083333333
1701650738.6389422,42.35780166666667,-71.072744
1701650738.640492,42.357792,-71.07274716666667
1701650738.6419296,42.35778233333333,-71.0727505
1701650738.6435425,42.3577725,-71.07275366666667
1701650738.6488755,42.357762666666666,-71.072757
1701650738.6506422,42.357753,-71.07276033333333
1701650738.6522036,42.357743,-71.07276383333334
1701650738.655113,42.35773316666667,-71.07276716666667
1701650738.6562343,42.35772333333333,-71.07277066666667
1701650738.6574879,42.3577135,-71.07277416666666
1701650738.6586072,42.3577035,-71.07277783333333
1701650738.6600704,42.35769366666667,-71.07278133333334
1701650738.6649413,42.3576835,-71.07278483333333
1701650738.66695,42.3576735,-71.0727885
1701650738.6678312,42.3576635,-71.07279216666667
1701650738.6708765,42.35765333333333,-71.07279583333333
1701650738.6785195,42.35764316666667,-71.0727995
1701650738.681188,42.357633,-71.07280333333334
1701650738.6887257,42.35762283333333,-71.072807
1701650738.6907122,42.3576125,-71.07281083333334
1701650738.6922925,42.35760233333333,-71.07281466666667
1701650738.6938217,42.357592,-71.07281866666666
1701650738.6995845,42.35758166666667,-71.07282266666667
1701650738.7011945,42.357571166666666,-71.07282633333334
1701650738.7021194,42.35756083333333,-71.07283066666666
1701650738.7042215,42.357550333333336,-71.07283483333333
1701650738.707847,42.357539833333334,-71.07283883333334
1701650738.7091632,42.35752933333333,-71.072843
1701650738.7115934,42.35751883333333,-71.07284716666666
1701650738.712454,42.35750816666667,-71.07285133333333
1701650738.7147205,42.3574975,-71.07285566666667
1701650738.7177525,42.357487,-71.07286
1701650738.7509534,42.35747633333333,-71.07286433333333
1701650738.7509553,42.3574655,-71.07286866666666
1701650738.7509568,42.357454833333335,-71.07287316666667
1701650738.7509582,42.35744416666667,-71.07287766666667
1701650738.7509596,42.35743333333333,-71.07288216666667
1701650738.7509613,42.3574225,-71.07288666666666
1701650738.7509632,42.357411666666664,-71.07289116666666
1701650738.7509646,42.35740066666666,-71.07289566666667
1701650738.750966,42.357389833333336,-71.07290033333334
1701650738.7509673,42.357379,-71.072905
1701650738.7509685,42.357368,-71.0729095
1701650738.75097,42.357357,-71.07291416666666
1701650738.7509716,42.357346,-71.072919
1701650738.750973,42.357335,-71.07292366666667
1701650738.7560084,42.357324,-71.07292833333334
1701650738.75601,42.35731283333333,-71.07293316666667
1701650738.7560115,42.357301666666665,-71.07293783333333
1701650738.7560134,42.3572905,-71.07294266666666
1701650738.765138,42.35727933333333,-71.07294733333333
1701650738.7651396,42.357268,-71.07295216666667
1701650738.7686882,42.357256666666665,-71.07295716666667
1701650738.770077,42.3572455,-71.07296183333334
1701650738.7700813,42.357234,-71.07296666666667
1701650738.7720437,42.357222666666665,-71.0729715
1701650738.773861,42.357211166666666,-71.0729765
1701650738.774919,42.357199666666666,-71.07298133333333
1701650738.776077,42.35718816666667,-71.07298616666667
1701650738.7776685,42.35717666666667,-71.07299116666667
1701650738.7791803,42.357165,-71.072996
1701650738.7811522,42.3571535,-71.073001
1701650738.7827516,42.35714183333333,-71.07300583333334
1701650738.7840376,42.357130166666664,-71.07301083333333
1701650738.7867446,42.35711833333333,-71.07301583333333
1701650738.7885654,42.35710666666667,-71.07302083333333
1701650738.7902753,42.357094833333335,-71.073026
1701650738.794506,42.35708316666667,-71.073031
1701650738.7970548,42.35707133333333,-71.073036
1701650738.8012204,42.3570595,-71.073041
1701650738.8019397,42.357047666666666,-71.073046
1701650738.8028178,42.357035833333335,-71.07305116666667
1701650738.804337,42.357024,-71.07305616666666
1701650738.8177829,42.35701233333333,-71.07306116666666
1701650738.8206182,42.3570005,-71.07306616666666
1701650738.8232243,42.356988666666666,-71.07307133333333
1701650738.8249207,42.356977,-71.07307633333333
1701650738.8288386,42.35696516666667,-71.07308133333333
1701650738.8302476,42.35695333333334,-71.0730865
1701650738.8314302,42.35694183333333,-71.0730915
1701650738.8352735,42.35693,-71.0730965
1701650738.8363903,42.35691833333333,-71.07310166666667
1701650738.8376136,42.35690683333333,-71.07310683333333
1701650738.838472,42.356895333333334,-71.07311183333333
1701650738.8410213,42.356883833333335,-71.07311666666666
1701650738.8421361,42.356872333333335,-71.073122
1701650738.8429253,42.356860833333336,-71.07312666666667
1701650738.8440325,42.35684933333334,-71.073132
1701650738.8452923,42.356838,-71.073137
1701650738.8474205,42.35682666666667,-71.073142
1701650738.848832,42.35681533333333,-71.07314716666667
1701650738.8506055,42.356804,-71.07315216666667
1701650738.9791026,42.356792666666664,-71.07315716666666
1701650738.9791071,42.35678133333333,-71.07316233333333
1701650738.979109,42.356770166666664,-71.07316733333333
1701650738.9791117,42.356759,-71.07317233333333
1701650738.9791138,42.35674783333333,-71.0731775
1701650738.9791155,42.3567365,-71.0731825
1701650738.9791179,42.35672533333333,-71.07318766666667
1701650738.9791195,42.356714,-71.07319283333334
1701650738.9791214,42.35670283333334,-71.07319783333334
1701650738.9791234,42.3566915,-71.07320316666667
1701650738.979125,42.35668016666666,-71.07320816666666
1701650738.9791267,42.356669,-71.0732135
1701650738.9791286,42.35665766666666,-71.07321866666666
1701650738.9791303,42.35664633333333,-71.07322383333333
1701650738.9791317,42.356635,-71.073229
1701650738.9791336,42.356623666666664,-71.0732345
1701650738.9791355,42.35661233333333,-71.07324
1701650738.9791374,42.356601166666664,-71.0732455
1701650738.979139,42.35659,-71.07325116666667
1701650738.9791405,42.35657883333333,-71.07325716666666
1701650738.9791424,42.35656766666666,-71.07326316666666
1701650738.979144,42.3565565,-71.07326916666666
1701650738.9791458,42.35654533333334,-71.07327533333333
1701650738.9791474,42.3565345,-71.07328166666667
1701650738.979149,42.356523333333335,-71.07328816666667
1701650738.979151,42.356512333333335,-71.07329466666667
1701650738.9791527,42.356501333333334,-71.07330116666667
1701650738.9791543,42.3564905,-71.073308
1701650738.9791563,42.3564795,-71.07331483333333
1701650738.9791577,42.3564685,-71.07332183333334
1701650738.9791594,42.356457666666664,-71.073329
1701650738.9791615,42.35644683333334,-71.07333616666666
1701650738.9791632,42.356436,-71.0733435
1701650738.9791646,42.35642516666667,-71.07335133333333
1701650738.9791663,42.356414666666666,-71.07335883333333
